movieId,title,genres_clean,overview_clean
1103,Escape from New York,Science Fiction Action,island manhattan walled off turned giant maximum security prison within countrys worst criminals left form own anarchic society however president united states crash lands island authorities turn former soldier current convict snake plissken rescue
4480,Jean de Florette,Drama,rural french village old man only remaining relative cast covetous eyes adjoining vacant property need spring water growing flowers dismayed hear man inherited moving block spring watch new neighbour tries keep crops watered wells far afield through hot summer though see desperate efforts breaking health wife daughters hearts think only getting water
762,Monty Python and the Holy Grail,Adventure Comedy Fantasy,king arthur accompanied squire recruits knights round table including sir bedevere wise sir lancelot brave sir robin notquitesobraveassirlancelot sir galahad pure way arthur battles black knight despite having limbs chopped off insists still fight reach camelot arthur decides enter silly place
531,The Wrong Trousers,Animation Comedy Family,gromit finds himself pushed out room home new lodger actually ruthless criminal small penguin penguin planning robbery needs use wallace mechanical remote controlled trousers pull off raid however gromit wise penguin comes rescue
4483,The Return of Martin Guerre,Mystery Crime Drama History Romance,during medieval times martin guerre returns hometown middle france away war since child nobody recognise people knew suspect martin knows family friends even unusual things man really martin guerre
659,The Tin Drum,Drama History War,oskar matzerath son local dealer unusual boy equipped full intellect right birth decides third birthday grow sees crazy world around eve world war refuses society tin drum symbolizes protest against middleclass mentality family neighborhood stand passive people nazi germany time however almost nobody listens catastrophe goes
892,Delicatessen,Comedy Science Fiction Fantasy,bizarre surrealistic black comedy takes place small fictitious postapocalyptic town food scarce butcher clapet macabre business using human flesh feed customers yet daughter falls love next slaughter victim things turn chaos
1600,The Double Life of Veronique,Drama Thriller,veronique beautiful young french woman aspires renowned singer weronika lives poland similar career goal looks identical veronique though two related film follows women contend ups downs individual lives veronique embarking unusual romance alexandre fabbri puppeteer able help existential issues
2469,Tie Me Up! Tie Me Down!,Comedy Crime Drama Romance,recently released mental hospital ricky ties marina film star sex keeps hostage
31225,Paris is Burning,Documentary,chronicle new york citys drag scene focusing balls voguing ambitions dreams gave era warmth vitality
510,One Flew Over the Cuckoo's Nest,Drama,while serving time insanity state mental hospital implacable rabblerouser randle patrick mcmurphy inspires fellow patients rebel against authoritarian rule head nurse mildred ratched
85,Raiders of the Lost Ark,Adventure Action,indiana jones tweedsuited professor happens celebrated archaeologist hired government locate legendary ark covenant finds himself against entire nazi regime
68,Brazil,Comedy Science Fiction,lowlevel bureaucrat sam lowry escapes monotony daytoday life through recurring daydream himself virtuous hero saving beautiful damsel investigating case led wrongful arrest eventual death innocent man instead wanted terrorist harry tuttle meets woman daydream trying help gets caught web mistaken identities mindless bureaucracy lies
429,"The Good, the Bad and the Ugly",Western,while civil war rages union confederacy three men quiet loner ruthless hit man mexican bandit comb american southwest search strongbox containing stolen gold
947,Lawrence of Arabia,Adventure Drama History War,epic british officer lawrences mission aid arab tribes revolt against ottoman empire during first world war lawrence becomes flamboyant messianic figure cause arab unity psychological instability threatens undermine achievements
185,A Clockwork Orange,Science Fiction Drama,demonic gangleader alex goes spree rape mugging murder pack droogs hes boy likes beethovens ninth bit old inout inout later finds himself mercy state brainwashing experiment designed take violence off streets
595,To Kill a Mockingbird,Crime Drama,small alabama town scrupulously honest highly respected lawyer atticus finch puts career line agrees represent tom robinson black man accused rape trial events surrounding seen through eyes finchs sixyearold daughter scout while robinsons trial gives movie momentum plenty anecdotal occurrences court date scouts everstrengthening bond older brother jem friendship precocious young dill harris fathers nononsense reactions such lifeanddeath crises rampaging mad dog especially scouts reactions relationship boo radley reclusive village idiot turns out salvation attacked venomous bigot
28,Apocalypse Now,Drama War,height vietnam war captain benjamin willard sent dangerous mission officially exist ever exist goal locate eliminate mysterious green beret colonel named walter kurtz leading personal army illegal guerrilla missions enemy territory
335,Once Upon a Time in the West,Western,classic western masterpiece epic film widow whose land life danger railroad getting closer closer taking mysterious harmonica player joins forces desperado protect woman land
1892,Return of the Jedi,Adventure Action Science Fiction,rebel leaders map strategy allout attack emperors newer bigger death star han solo remains frozen cavernous desert fortress jabba hutt loathsome outlaw universe keeping princess leia slave girl now master force luke skywalker rescues friends cannot become true jedi knight until wages own crucial battle against darth vader sworn win luke dark side force
144,Wings of Desire,Drama Fantasy Romance,wings desire wim wenders artistically beautiful film lonely immortal life angels during postwar berlin poetic journey perspective angels one falls love living woman wants become mortal human thus giving heavenly life filmed black white feeling celebrating life
1092,The Third Man,Thriller Mystery,set postwar vienna austria third man stars joseph cotten holly martins writer pulp westerns arrives penniless guest childhood chum harry lime only find dead martins develops conspiracy theory learning third man present time harrys death running interference british officer maj calloway falling headoverheels harrys griefstricken lover anna
